"avg_sal_under26","avg_sal_man_under26","avg_sal_woman_under26","sal_diff_gender_under26","avg_sal_2650","avg_sal_man_2650","avg_sal_woman_2650","sal_diff_gender_2650","avg_sal_over50","avg_sal_man_over50","avg_sal_woman_over50","sal_diff_gender_over50","nom_département"
9.5857142857142857,9.9510204081632653,9.1020408163265306,0.85,13.7908163265306122,14.9489795918367347,12.1826530612244898,2.77,16.2775510204081633,18.4591836734693878,13.1867346938775510,5.27,Bas-Rhin
9.5341463414634146,9.7829268292682927,9.1024390243902439,0.68,12.6243902439024390,13.5195121951219512,11.2951219512195122,2.22,14.7707317073170732,16.4975609756097561,12.1243902439024390,4.37,Manche
9.5303571428571429,9.7964285714285714,9.1232142857142857,0.67,13.6196428571428571,14.5375000000000000,12.2267857142857143,2.31,16.4464285714285714,18.2625000000000000,13.6785714285714286,4.58,Puy-de-Dôme
9.5192052980132450,9.8576158940397351,9.0284768211920530,0.83,13.2933774834437086,14.3841059602649007,11.6761589403973510,2.71,15.0715231788079470,16.9119205298013245,12.2847682119205298,4.63,Loire-Atlantique
9.5166666666666667,9.9404761904761905,8.9833333333333333,0.96,12.7047619047619048,13.7047619047619048,11.2428571428571429,2.46,14.5500000000000000,16.3500000000000000,12.0738095238095238,4.28,Doubs
9.5014925373134328,9.8791044776119403,9.0283582089552239,0.85,13.2641791044776119,14.4805970149253731,11.5865671641791045,2.89,15.6611940298507463,17.8597014925373134,12.6223880597014925,5.24,Haut-Rhin
9.4973684210526316,9.7561403508771930,9.1517543859649123,0.60,13.3052631578947368,14.3008771929824561,11.8798245614035088,2.42,15.0315789473684211,16.6464912280701754,12.6464912280701754,4.00,Ille-et-Vilaine
9.4966666666666667,9.7933333333333333,9.1100000000000000,0.68,12.8833333333333333,13.7700000000000000,11.6333333333333333,2.14,15.2700000000000000,17.0066666666666667,12.9233333333333333,4.08,Côte-d'Or
9.4769736842105263,9.7085526315789474,9.1131578947368421,0.60,12.4342105263157895,13.1690789473684211,11.1085526315789474,2.06,14.6072368421052632,15.9263157894736842,12.1019736842105263,3.82,Pas-de-Calais
9.4750000000000000,9.7833333333333333,9.0833333333333333,0.70,13.8333333333333333,15.0500000000000000,11.7916666666666667,3.26,16.7000000000000000,18.8666666666666667,12.9833333333333333,5.88,Territoire de Belfort
9.4736842105263158,9.6701754385964912,9.1842105263157895,0.49,12.7649122807017544,13.6491228070175439,11.4333333333333333,2.22,14.4228070175438596,15.7824561403508772,12.3035087719298246,3.48,Sarthe
9.4736842105263158,9.7342105263157895,9.0421052631578947,0.69,12.4157894736842105,13.1026315789473684,11.1921052631578947,1.91,14.0947368421052632,15.3131578947368421,12.0368421052631579,3.28,Somme
9.4690476190476190,9.7119047619047619,9.1142857142857143,0.60,12.4785714285714286,13.3714285714285714,11.0785714285714286,2.29,14.5833333333333333,16.1166666666666667,12.0023809523809524,4.11,Saône-et-Loire
9.4666666666666667,9.7166666666666667,9.0666666666666667,0.65,11.9722222222222222,12.7500000000000000,10.7722222222222222,1.98,13.8388888888888889,15.0444444444444444,12.1500000000000000,2.89,Nièvre
9.4600000000000000,9.6400000000000000,9.1200000000000000,0.52,11.7000000000000000,12.2700000000000000,10.6200000000000000,1.65,13.6500000000000000,14.8000000000000000,11.9700000000000000,2.83,Haute-Marne
9.4580645161290323,9.7000000000000000,9.0935483870967742,0.61,12.7903225806451613,13.6967741935483871,11.5193548387096774,2.18,14.7806451612903226,16.4580645161290323,12.6000000000000000,3.86,Loir-et-Cher
9.4470588235294118,9.7000000000000000,9.0470588235294118,0.65,12.2000000000000000,13.1411764705882353,10.8588235294117647,2.28,13.9588235294117647,15.6352941176470588,11.5941176470588235,4.04,Jura
9.4434782608695652,9.7260869565217391,8.9826086956521739,0.74,12.1608695652173913,12.8260869565217391,10.8782608695652174,1.95,14.0347826086956522,15.2000000000000000,11.8000000000000000,3.40,Ardennes
9.4416666666666667,9.7166666666666667,9.0208333333333333,0.70,12.2166666666666667,12.9625000000000000,11.1000000000000000,1.86,13.9458333333333333,15.5000000000000000,11.7666666666666667,3.73,Aube
9.4312977099236641,9.7312977099236641,9.0213740458015267,0.71,13.4358778625954198,14.5412213740458015,11.9389312977099237,2.60,15.8625954198473282,17.6832061068702290,13.2587786259541985,4.42,Gironde
9.4257425742574257,9.7495049504950495,9.0158415841584158,0.73,12.7297029702970297,13.8485148514851485,11.0673267326732673,2.78,15.2435643564356436,17.3920792079207921,12.0683168316831683,5.32,Moselle
9.4159420289855072,9.6637681159420290,9.0985507246376812,0.57,12.9144927536231884,13.8565217391304348,11.5826086956521739,2.27,15.1956521739130435,16.8898550724637681,12.7159420289855072,4.17,Meurthe-et-Moselle
9.4116279069767442,9.6255813953488372,9.0860465116279070,0.54,13.0976744186046512,14.1651162790697674,11.5302325581395349,2.63,15.3069767441860465,17.2953488372093023,12.3953488372093023,4.90,Drôme
9.4100000000000000,9.6600000000000000,8.9970000000000000,0.66,12.2980000000000000,13.1050000000000000,11.1340000000000000,1.97,14.0300000000000000,15.6270000000000000,11.9110000000000000,3.72,Morbihan
9.4083333333333333,9.6375000000000000,8.9708333333333333,0.67,12.1541666666666667,12.9125000000000000,11.0333333333333333,1.88,14.2416666666666667,15.6291666666666667,12.1833333333333333,3.45,Cher
9.4047619047619048,9.6000000000000000,9.1261904761904762,0.47,12.7738095238095238,13.6714285714285714,11.4761904761904762,2.20,14.9785714285714286,16.4738095238095238,12.8880952380952381,3.59,Vienne
9.4000000000000000,9.6228571428571429,9.0542857142857143,0.57,12.6171428571428571,13.5171428571428571,11.1771428571428571,2.34,14.9571428571428571,16.6257142857142857,12.2685714285714286,4.36,Ardèche
9.3933333333333333,9.6033333333333333,9.0833333333333333,0.52,12.6300000000000000,13.3733333333333333,11.5533333333333333,1.82,14.9033333333333333,16.3000000000000000,12.9433333333333333,3.36,Haute-Vienne
9.3909090909090909,9.5872727272727273,9.0890909090909091,0.50,13.1309090909090909,14.2290909090909091,11.6381818181818182,2.59,16.1872727272727273,18.5109090909090909,12.9018181818181818,5.61,Pyrénées-Atlantiques
9.3812500000000000,9.5625000000000000,9.0843750000000000,0.48,12.3375000000000000,13.0937500000000000,11.2437500000000000,1.85,14.6968750000000000,16.2406250000000000,12.6500000000000000,3.59,Charente
9.3740259740259740,9.5792207792207792,9.0727272727272727,0.51,12.3766233766233766,13.2142857142857143,11.1805194805194805,2.03,14.3181818181818182,15.9129870129870130,12.0974025974025974,3.82,Côtes-d'Armor
9.3600000000000000,9.5666666666666667,9.0333333333333333,0.53,12.5933333333333333,13.4666666666666667,11.3333333333333333,2.13,15.1200000000000000,16.9866666666666667,12.5400000000000000,4.45,Alpes-de-Haute-Provence
9.3586206896551724,9.5551724137931034,9.0482758620689655,0.51,12.0275862068965517,12.7103448275862069,10.9448275862068966,1.77,13.7206896551724138,15.1310344827586207,11.7551724137931034,3.38,Haute-Loire
9.3478260869565217,9.5869565217391304,8.9869565217391304,0.60,12.2652173913043478,13.0173913043478261,11.1304347826086957,1.89,14.2217391304347826,15.6434782608695652,12.1913043478260870,3.45,Yonne
9.3300000000000000,9.5000000000000000,9.0500000000000000,0.45,12.5300000000000000,13.1033333333333333,11.6966666666666667,1.41,14.3333333333333333,15.3733333333333333,12.8766666666666667,2.50,Deux-Sèvres
9.3204301075268817,9.5365591397849462,9.0279569892473118,0.51,13.1623655913978495,14.2387096774193548,11.7763440860215054,2.46,15.6924731182795699,17.8021505376344086,12.8731182795698925,4.93,Var
9.3111111111111111,9.5444444444444444,9.0111111111111111,0.53,11.6444444444444444,12.3444444444444444,10.7222222222222222,1.62,13.8555555555555556,15.4444444444444444,11.8666666666666667,3.58,Lot
9.3058823529411765,9.5088235294117647,8.9352941176470588,0.57,11.9588235294117647,12.5352941176470588,10.9264705882352941,1.61,13.7617647058823529,14.7029411764705882,11.9088235294117647,2.79,Aisne
9.2968421052631579,9.5421052631578947,8.9400000000000000,0.60,11.9400000000000000,12.7189473684210526,10.7484210526315789,1.97,13.3705263157894737,14.8063157894736842,11.3947368421052632,3.41,Vendée
9.2967741935483871,9.4795698924731183,9.0301075268817204,0.45,12.5279569892473118,13.4301075268817204,11.2301075268817204,2.20,14.1666666666666667,15.7086021505376344,11.9677419354838710,3.74,Maine-et-Loire
9.2851851851851852,9.5111111111111111,8.9629629629629630,0.55,12.1481481481481481,12.8814814814814815,11.0592592592592593,1.82,13.7925925925925926,15.1333333333333333,11.7777777777777778,3.36,Mayenne
9.2828125000000000,9.4953125000000000,9.0109375000000000,0.48,12.6828125000000000,13.5546875000000000,11.4750000000000000,2.08,14.8781250000000000,16.4093750000000000,12.6843750000000000,3.73,Calvados
9.2818181818181818,9.4818181818181818,8.9727272727272727,0.51,11.7272727272727273,12.4727272727272727,10.6363636363636364,1.84,13.9090909090909091,15.4454545454545455,11.8818181818181818,3.56,Hautes-Alpes
9.2764705882352941,9.5000000000000000,9.0000000000000000,0.50,11.7705882352941176,12.6470588235294118,10.5823529411764706,2.06,13.7647058823529412,15.3058823529411765,11.8588235294117647,3.45,Hautes-Pyrénées
9.2701923076923077,9.5182692307692308,8.9471153846153846,0.57,13.1730769230769231,14.1490384615384615,11.8586538461538462,2.29,15.6586538461538462,17.6288461538461538,12.9721153846153846,4.66,Hérault
9.2661016949152542,9.4355932203389831,9.0194915254237288,0.42,12.4432203389830508,13.3372881355932203,11.2220338983050847,2.12,14.4779661016949153,16.2237288135593220,12.1279661016949153,4.10,Finistère
9.2642857142857143,9.5214285714285714,8.8523809523809524,0.67,12.0071428571428571,12.7047619047619048,10.8428571428571429,1.86,13.3000000000000000,14.5857142857142857,11.3857142857142857,3.20,Vosges
9.2622641509433962,9.4566037735849057,8.9849056603773585,0.47,13.1000000000000000,14.0754716981132075,11.6339622641509434,2.44,15.4622641509433962,17.1622641509433962,12.8320754716981132,4.33,Vaucluse
9.2428571428571429,9.4642857142857143,8.8214285714285714,0.64,12.0571428571428571,12.8571428571428571,10.8142857142857143,2.04,13.6000000000000000,14.7928571428571429,11.8000000000000000,2.99,Ariège
9.2400000000000000,9.4000000000000000,8.9733333333333333,0.43,11.9866666666666667,12.6400000000000000,10.8866666666666667,1.75,13.5400000000000000,14.8133333333333333,11.4933333333333333,3.32,Meuse
9.2363636363636364,9.4272727272727273,8.9272727272727273,0.50,12.0136363636363636,12.8045454545454545,10.8681818181818182,1.94,13.8272727272727273,15.0909090909090909,12.1000000000000000,2.99,Aveyron
9.2342857142857143,9.4171428571428571,8.9171428571428571,0.50,12.2828571428571429,13.2000000000000000,10.9885714285714286,2.21,14.3800000000000000,16.0228571428571429,12.0971428571428571,3.93,Landes
9.2337837837837838,9.4175675675675676,8.9797297297297297,0.44,12.7472972972972973,13.6689189189189189,11.4297297297297297,2.24,14.9486486486486486,16.5783783783783784,12.5486486486486486,4.03,Gard
9.2307692307692308,9.4615384615384615,8.8769230769230769,0.58,12.1615384615384615,12.9076923076923077,11.1000000000000000,1.81,13.9461538461538462,15.4230769230769231,11.8461538461538462,3.58,Gers
9.2250000000000000,9.4562500000000000,8.8937500000000000,0.56,11.7687500000000000,12.3750000000000000,10.8062500000000000,1.57,13.4375000000000000,14.5000000000000000,11.7812500000000000,2.72,Haute-Saône
9.2222222222222222,9.4833333333333333,8.8333333333333333,0.65,12.1388888888888889,12.8888888888888889,11.0666666666666667,1.82,14.1611111111111111,15.5111111111111111,12.4055555555555556,3.11,Corrèze
9.2210526315789474,9.4473684210526316,8.8631578947368421,0.58,12.0736842105263158,12.8315789473684211,10.9684210526315789,1.86,14.1210526315789474,15.4315789473684211,12.1000000000000000,3.33,Tarn-et-Garonne
9.2000000000000000,9.4851851851851852,8.8074074074074074,0.68,11.9481481481481481,12.7000000000000000,10.8296296296296296,1.87,13.9666666666666667,15.4148148148148148,11.9481481481481481,3.47,Allier
9.1941176470588235,9.4176470588235294,8.8235294117647059,0.59,11.6470588235294118,12.2352941176470588,10.7647058823529412,1.47,13.2705882352941176,14.4823529411764706,11.7176470588235294,2.76,Indre
9.1783783783783784,9.4459459459459459,8.8270270270270270,0.62,12.2162162162162162,13.0432432432432432,11.0540540540540541,1.99,13.9081081081081081,15.3486486486486486,12.0189189189189189,3.33,Tarn
9.1437500000000000,9.3375000000000000,8.8937500000000000,0.44,11.4812500000000000,12.0750000000000000,10.6687500000000000,1.41,13.4937500000000000,14.8125000000000000,11.7937500000000000,3.02,Orne
9.1230769230769231,9.1807692307692308,9.0692307692307692,0.11,12.5615384615384615,13.0615384615384615,12.0076923076923077,1.05,15.3307692307692308,16.3307692307692308,14.0230769230769231,2.31,Guadeloupe
9.1164179104477612,9.3179104477611940,8.8522388059701493,0.47,12.3238805970149254,13.1925373134328358,11.2164179104477612,1.98,14.6388059701492537,16.3835820895522388,12.4597014925373134,3.92,Charente-Maritime
9.1031250000000000,9.2750000000000000,8.8437500000000000,0.43,11.6687500000000000,12.2781250000000000,10.7937500000000000,1.48,13.6343750000000000,14.7875000000000000,12.1937500000000000,2.59,Dordogne
9.1000000000000000,9.2600000000000000,8.7800000000000000,0.48,11.1600000000000000,11.4800000000000000,10.6400000000000000,0.84,13.4800000000000000,14.4400000000000000,12.3600000000000000,2.08,Creuse
9.1000000000000000,9.2428571428571429,8.8857142857142857,0.36,11.3000000000000000,11.8571428571428571,10.5285714285714286,1.33,13.0285714285714286,14.1571428571428571,11.5857142857142857,2.57,Cantal
9.0666666666666667,9.0259259259259259,9.1444444444444444,-0.12,12.6000000000000000,13.1592592592592593,11.9592592592592593,1.20,15.0851851851851852,16.2703703703703704,13.5666666666666667,2.70,Martinique
9.0654545454545455,9.1527272727272727,8.9309090909090909,0.22,11.7454545454545455,12.4381818181818182,10.8509090909090909,1.59,13.7800000000000000,15.1072727272727273,12.1254545454545455,2.98,Pyrénées-Orientales
9.0533333333333333,9.2466666666666667,8.7666666666666667,0.48,11.6900000000000000,12.3966666666666667,10.6966666666666667,1.70,13.5333333333333333,14.9833333333333333,11.7066666666666667,3.28,Lot-et-Garonne
9.0500000000000000,9.2416666666666667,8.7666666666666667,0.48,11.6041666666666667,12.2208333333333333,10.7541666666666667,1.47,13.6250000000000000,14.7125000000000000,11.8833333333333333,2.83,Aude
9.0217391304347826,9.0217391304347826,9.0173913043478261,0.00,12.1652173913043478,12.4391304347826087,11.6739130434782609,0.77,14.6869565217391304,15.2869565217391304,13.4304347826086957,1.86,Réunion
8.9800000000000000,8.9000000000000000,9.0800000000000000,-0.18,11.1200000000000000,11.7000000000000000,10.2800000000000000,1.42,13.0400000000000000,14.1600000000000000,11.8400000000000000,2.32,Lozère
